ID_ESTADO,NOMBRE ESTADO,DISTRITO LOCAL,CLAVE MUNICIPIO,MUNICIPIO,SECCION,PAN,PRI,PRD,PT,PVEM,MC,MORENA,VOTOS VALIDOS,VOTOS NULOS,TOTAL VOTOS,LISTA NOMINAL
12,GUERRERO,10,58,TECPAN DE GALEANA,2299,0,11,51,0,1,0,23,89,0,89,140
12,GUERRERO,10,58,TECPAN DE GALEANA,2300,0,42,104,1,7,0,142,311,20,331,483
12,GUERRERO,10,58,TECPAN DE GALEANA,2310,1,75,200,5,28,6,309,650,32,682,1347
12,GUERRERO,10,58,TECPAN DE GALEANA,2314,0,30,78,5,1,1,53,172,1,173,266
12,GUERRERO,10,58,TECPAN DE GALEANA,2316,0,10,21,1,2,0,39,77,0,77,132
12,GUERRERO,10,58,TECPAN DE GALEANA,2317,1,82,61,1,9,0,121,281,4,285,462
12,GUERRERO,10,58,TECPAN DE GALEANA,2318,0,2,89,0,3,0,32,127,2,129,187
12,GUERRERO,10,58,TECPAN DE GALEANA,2319,0,37,158,7,2,2,206,431,22,453,678
12,GUERRERO,10,58,TECPAN DE GALEANA,2320,0,49,69,0,9,2,167,301,3,304,505
12,GUERRERO,10,58,TECPAN DE GALEANA,2321,2,49,42,3,10,1,149,264,10,274,557
12,GUERRERO,10,58,TECPAN DE GALEANA,2322,1,8,20,1,4,0,39,77,0,77,147
12,GUERRERO,10,58,TECPAN DE GALEANA,2323,0,87,97,2,33,1,278,524,8,532,1085
12,GUERRERO,10,58,TECPAN DE GALEANA,2324,1,85,69,0,2,1,262,427,9,436,728
12,GUERRERO,10,58,TECPAN DE GALEANA,2325,0,12,23,1,10,1,48,96,0,96,135
12,GUERRERO,10,58,TECPAN DE GALEANA,2326,1,90,139,3,2,4,399,657,30,687,1257
12,GUERRERO,10,58,TECPAN DE GALEANA,2327,0,71,85,2,5,2,333,509,3,512,864
12,GUERRERO,10,58,TECPAN DE GALEANA,2328,0,91,90,2,6,3,303,513,8,521,842
12,GUERRERO,10,58,TECPAN DE GALEANA,2329,0,46,36,3,6,0,59,158,7,165,232
12,GUERRERO,10,58,TECPAN DE GALEANA,2330,3,121,223,4,13,1,623,1008,20,1028,1569
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1602,12,155,22,5,2,6,148,356,11,367,606
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1603,4,335,25,22,3,8,391,822,27,849,1582
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1611,5,438,62,16,4,12,674,1257,43,1300,2473
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1612,4,212,25,19,3,9,356,650,25,676,1271
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1613,7,343,34,33,1,16,507,973,31,1005,1858
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1614,6,347,30,18,4,13,507,961,29,990,1791
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1615,4,429,48,10,8,15,519,1057,28,1085,1877
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1616,5,630,85,35,9,24,1187,2049,57,2107,4321
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1626,3,113,16,2,1,3,77,226,5,231,450
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1627,0,29,2,0,1,1,56,102,1,103,235
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1628,1,83,10,12,0,1,236,357,12,369,1259
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1629,0,112,28,2,5,2,115,277,14,291,805
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1631,3,78,8,4,0,0,73,169,3,172,357
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1637,0,38,4,1,0,0,70,117,2,119,269
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1642,1,85,24,7,1,2,134,268,7,275,456
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1643,45,1298,128,42,11,63,1976,3702,69,3772,7501
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1645,4,261,28,7,4,9,416,767,16,783,1365
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1646,8,392,48,15,8,12,587,1110,32,1142,2273
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1647,8,486,45,58,13,19,812,1507,44,1552,3242
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1648,5,348,36,9,3,13,521,983,21,1004,1805
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1649,0,231,38,3,1,5,262,575,12,587,1044
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1650,0,190,14,3,4,1,199,431,11,442,621
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1651,4,244,32,40,5,9,390,756,23,779,1379
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1652,5,308,33,36,5,14,514,952,31,983,1386
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1653,10,263,57,29,1,4,437,853,36,889,1757
12,GUERRERO,11,49,PETATLAN,1875,4,303,83,6,0,10,632,1069,20,1089,2254
12,GUERRERO,11,49,PETATLAN,1876,3,19,10,0,1,1,19,55,0,55,166
12,GUERRERO,11,49,PETATLAN,1877,3,183,46,2,2,6,274,533,22,555,1138
12,GUERRERO,11,49,PETATLAN,1878,0,152,40,3,3,4,247,458,9,467,976
12,GUERRERO,11,49,PETATLAN,1879,3,232,19,3,3,10,288,568,10,578,1056
12,GUERRERO,11,49,PETATLAN,1880,4,201,133,3,6,10,403,781,18,799,1632
12,GUERRERO,11,49,PETATLAN,1881,1,98,55,5,1,1,251,423,12,435,860
12,GUERRERO,11,49,PETATLAN,1882,0,123,19,2,1,5,172,324,5,329,642
12,GUERRERO,11,49,PETATLAN,1883,5,197,41,11,0,3,323,593,16,609,1212
12,GUERRERO,11,49,PETATLAN,1884,2,146,55,12,1,3,229,458,19,477,886
12,GUERRERO,11,49,PETATLAN,1885,7,183,51,14,0,8,368,641,9,650,1099
12,GUERRERO,11,49,PETATLAN,1886,8,100,29,6,0,2,209,362,10,373,642
12,GUERRERO,11,49,PETATLAN,1887,8,636,187,7,3,11,773,1661,39,1701,3000
12,GUERRERO,11,49,PETATLAN,1888,2,228,39,1,2,0,301,585,12,597,918
12,GUERRERO,11,49,PETATLAN,1889,0,221,14,0,3,3,192,438,7,445,651
12,GUERRERO,11,49,PETATLAN,1890,2,26,30,1,2,1,57,123,1,124,194
12,GUERRERO,11,49,PETATLAN,1892,0,67,2,2,0,0,56,129,2,131,164
12,GUERRERO,11,49,PETATLAN,1893,0,27,37,0,1,2,35,104,0,104,138
12,GUERRERO,11,49,PETATLAN,1894,1,56,86,0,1,2,123,275,1,276,352
12,GUERRERO,11,49,PETATLAN,1896,1,29,0,0,4,0,42,79,1,80,145
12,GUERRERO,11,49,PETATLAN,1897,2,96,30,1,1,0,36,178,7,185,251
12,GUERRERO,11,49,PETATLAN,1898,0,64,9,0,0,2,61,143,0,143,268
12,GUERRERO,11,49,PETATLAN,1900,0,127,1,1,1,0,30,161,7,168,173
12,GUERRERO,11,49,PETATLAN,1901,1,25,2,1,1,3,35,72,1,73,289
12,GUERRERO,11,49,PETATLAN,1902,0,221,5,0,0,0,10,238,0,238,310
12,GUERRERO,11,49,PETATLAN,1903,4,326,13,1,2,2,55,405,4,409,440
12,GUERRERO,11,49,PETATLAN,1906,1,22,7,0,0,0,62,94,2,96,129
12,GUERRERO,11,49,PETATLAN,1907,2,466,6,4,3,3,31,518,2,520,529
12,GUERRERO,11,49,PETATLAN,1908,0,89,2,2,0,0,18,116,8,125,292
12,GUERRERO,11,49,PETATLAN,1909,1,280,106,4,7,9,404,835,30,865,1607
12,GUERRERO,11,49,PETATLAN,1910,0,208,88,2,3,5,362,683,9,692,1269
12,GUERRERO,11,49,PETATLAN,1911,4,283,70,1,2,4,303,675,17,692,1225
12,GUERRERO,11,49,PETATLAN,1912,4,195,33,7,2,2,277,528,14,542,839
12,GUERRERO,11,49,PETATLAN,1913,0,178,19,1,4,2,233,450,8,458,1156
12,GUERRERO,11,49,PETATLAN,1914,2,80,18,3,1,4,91,205,8,213,330
12,GUERRERO,11,49,PETATLAN,1915,1,103,16,2,0,0,111,241,12,253,396
12,GUERRERO,11,49,PETATLAN,1916,0,84,14,0,1,0,44,146,1,147,201
12,GUERRERO,11,49,PETATLAN,1917,2,422,9,1,0,1,51,493,13,506,469
12,GUERRERO,11,49,PETATLAN,1918,1,47,5,1,0,0,47,102,1,103,163
12,GUERRERO,11,49,PETATLAN,1920,1,128,14,2,2,0,49,198,2,200,335
12,GUERRERO,11,49,PETATLAN,1921,0,137,6,1,0,1,27,173,5,178,180
12,GUERRERO,11,49,PETATLAN,1922,0,26,23,0,0,0,41,90,2,92,156
12,GUERRERO,11,49,PETATLAN,1924,1,21,15,1,0,1,41,83,0,83,161
12,GUERRERO,11,49,PETATLAN,1925,3,61,24,3,2,4,175,283,11,294,545
12,GUERRERO,11,49,PETATLAN,1926,1,56,23,3,2,0,140,228,1,229,366
12,GUERRERO,11,49,PETATLAN,1927,2,35,3,4,3,0,73,125,2,127,194
12,GUERRERO,11,49,PETATLAN,1928,1,84,18,6,2,0,77,197,9,206,246
12,GUERRERO,11,49,PETATLAN,1929,1,322,124,2,5,2,208,683,21,704,1260
12,GUERRERO,11,49,PETATLAN,1930,0,118,23,2,0,0,43,187,6,193,275
12,GUERRERO,11,49,PETATLAN,1931,4,133,8,3,0,1,73,226,4,230,399
12,GUERRERO,11,49,PETATLAN,1932,0,7,3,0,0,0,47,60,0,60,117
12,GUERRERO,11,58,TECPAN DE GALEANA,2275,1,7,12,5,0,1,82,115,10,125,321
12,GUERRERO,11,58,TECPAN DE GALEANA,2276,1,42,49,0,8,1,144,255,5,260,677
12,GUERRERO,11,58,TECPAN DE GALEANA,2277,6,24,195,0,0,0,72,302,1,303,440
12,GUERRERO,11,58,TECPAN DE GALEANA,2278,0,15,17,4,1,0,84,129,3,132,333
12,GUERRERO,11,58,TECPAN DE GALEANA,2279,5,39,226,16,9,0,158,464,9,473,570
12,GUERRERO,11,58,TECPAN DE GALEANA,2281,0,28,47,4,4,0,76,168,3,171,251
12,GUERRERO,11,58,TECPAN DE GALEANA,2284,0,5,32,0,1,0,36,76,5,81,144
12,GUERRERO,11,58,TECPAN DE GALEANA,2286,4,41,177,5,5,0,205,445,2,447,603
12,GUERRERO,11,49,PETATLAN,2287,1,158,0,1,0,0,32,194,1,195,195
12,GUERRERO,11,58,TECPAN DE GALEANA,2288,0,25,75,1,3,1,33,142,0,142,159
12,GUERRERO,11,58,TECPAN DE GALEANA,2289,1,49,30,2,2,1,101,195,1,196,442
12,GUERRERO,11,58,TECPAN DE GALEANA,2290,0,20,213,1,11,0,159,416,5,421,569
12,GUERRERO,11,58,TECPAN DE GALEANA,2291,1,6,28,1,3,1,89,134,6,140,136
12,GUERRERO,11,58,TECPAN DE GALEANA,2292,1,83,104,19,4,4,291,544,20,564,1000
12,GUERRERO,11,58,TECPAN DE GALEANA,2293,1,46,106,1,10,5,178,380,9,389,715
12,GUERRERO,11,58,TECPAN DE GALEANA,2294,0,47,71,0,7,3,158,310,1,311,516
12,GUERRERO,11,58,TECPAN DE GALEANA,2295,0,24,75,1,0,1,48,164,2,166,189
12,GUERRERO,11,58,TECPAN DE GALEANA,2296,0,20,113,0,2,0,19,155,4,159,180
12,GUERRERO,11,58,TECPAN DE GALEANA,2301,0,16,34,2,14,3,94,176,5,181,269
12,GUERRERO,11,58,TECPAN DE GALEANA,2302,3,38,115,5,18,5,187,384,8,392,888
12,GUERRERO,11,58,TECPAN DE GALEANA,2303,0,14,87,1,8,0,93,207,4,211,340
12,GUERRERO,11,58,TECPAN DE GALEANA,2304,1,58,159,10,15,2,271,536,7,543,1170
12,GUERRERO,11,58,TECPAN DE GALEANA,2305,0,38,90,6,13,5,233,395,2,397,790
12,GUERRERO,11,58,TECPAN DE GALEANA,2306,0,57,158,13,20,3,286,553,22,575,1035
12,GUERRERO,11,58,TECPAN DE GALEANA,2307,0,36,155,4,11,1,222,437,8,445,905
12,GUERRERO,11,58,TECPAN DE GALEANA,2308,2,47,174,1,19,4,307,577,13,590,1359
12,GUERRERO,11,58,TECPAN DE GALEANA,2309,6,85,97,1,12,6,163,383,11,394,750
12,GUERRERO,11,58,TECPAN DE GALEANA,2311,0,9,10,0,9,0,76,104,3,107,216
12,GUERRERO,11,58,TECPAN DE GALEANA,2312,0,14,75,0,4,1,96,197,1,198,323
12,GUERRERO,11,58,TECPAN DE GALEANA,2313,0,44,131,3,12,5,157,374,18,392,704
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,789,2,20,21,0,5,0,224,280,9,289,507
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,790,0,10,29,0,2,1,266,309,5,314,574
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,791,2,4,17,1,8,1,177,216,7,223,268
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,792,0,4,44,5,1,0,522,577,4,581,881
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,793,0,1,344,0,1,0,88,434,6,440,525
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,794,0,2,9,0,1,0,356,370,1,371,524
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,795,0,0,3,0,0,0,225,228,1,229,295
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,796,0,0,6,0,0,0,135,141,0,141,210
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,797,0,2,11,0,0,0,193,206,0,206,299
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,798,1,4,82,0,0,0,56,146,2,148,152
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,799,0,0,140,1,0,0,18,159,1,160,206
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,800,5,10,23,1,0,0,258,297,0,297,445
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,801,0,7,62,0,5,0,38,112,6,118,236
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,802,0,2,20,0,0,0,89,111,1,112,194
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,803,0,19,19,0,3,0,31,73,1,74,111
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,804,0,11,52,1,12,0,52,129,14,143,308
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,805,1,5,10,1,35,0,74,131,6,137,258
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,806,1,7,62,2,1,0,18,92,6,98,165
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,807,0,9,4,1,14,1,14,43,6,49,167
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,808,1,7,62,2,1,0,18,92,6,98,368
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,809,0,9,11,0,21,0,2,45,2,47,164
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,810,0,0,77,0,0,0,0,77,0,77,115
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,811,0,0,43,0,0,0,0,43,1,44,146
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,813,0,0,34,1,2,2,99,144,0,144,231
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,814,0,6,143,0,0,0,6,155,3,158,206
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,815,0,2,37,0,0,0,148,187,2,189,296
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,817,0,35,6,0,1,0,21,64,6,70,172
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,818,1,0,52,0,1,0,4,58,0,58,172
12,GUERRERO,12,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,819,5,20,175,0,12,1,113,328,9,337,761
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1589,11,376,45,11,8,15,666,1183,52,1237,2588
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1590,28,984,126,48,14,39,1655,2985,62,3050,5575
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1591,3,62,9,11,0,2,113,206,2,208,413
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1592,3,307,42,13,6,6,527,944,28,977,2299
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1593,4,369,37,24,2,20,636,1148,50,1199,2611
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1594,5,333,44,22,6,14,627,1084,31,1116,2315
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1595,5,325,28,21,4,17,667,1111,41,1152,2140
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1596,4,150,16,5,2,6,235,436,10,446,742
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1597,2,119,13,7,2,5,200,361,16,377,894
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1598,3,200,35,7,1,2,269,542,21,563,1250
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1599,7,279,134,19,5,8,523,1011,21,1032,1938
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1600,2,135,13,8,0,3,219,391,12,403,908
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1601,2,97,13,6,0,8,167,304,9,313,681
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1604,4,188,24,15,8,9,586,855,10,865,517
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1605,2,121,17,7,1,4,191,355,7,362,581
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1606,7,228,22,5,0,6,330,621,9,630,1100
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1607,1,238,12,3,1,13,283,573,11,584,1015
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1608,2,160,19,0,3,3,173,380,5,386,588
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1609,9,510,68,27,11,22,859,1582,36,1619,2800
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1610,4,269,24,8,4,12,352,718,20,738,1283
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1617,2,348,65,13,4,10,575,1059,34,1094,1910
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1618,1,152,19,4,0,4,189,381,7,388,736
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1619,0,308,41,12,2,7,493,886,18,906,1769
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1620,7,203,34,8,6,6,308,588,27,615,1097
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1621,9,238,19,6,2,9,326,634,13,647,504
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1622,4,106,5,1,0,4,87,212,1,214,338
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1624,1,80,20,8,3,2,138,256,10,266,529
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1625,3,180,20,7,0,2,215,446,6,452,775
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1630,4,15,6,6,1,0,11,47,4,51,222
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1632,0,173,27,2,2,3,207,451,10,461,814
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1633,2,60,24,2,6,3,113,223,6,229,392
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1635,1,213,35,7,5,12,441,771,27,798,1856
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1636,3,240,33,7,0,12,378,716,20,736,1659
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1638,3,437,64,43,14,33,786,1453,58,1511,3775
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1639,8,183,21,20,5,4,298,574,25,599,1216
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1640,3,227,26,9,1,20,457,788,28,816,1794
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1641,5,327,45,9,4,24,569,1017,37,1054,2441
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1644,28,559,45,13,7,22,561,1269,30,1299,1461
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2622,2,79,522,0,6,1,302,932,17,949,1422
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2623,3,67,353,0,2,0,224,657,18,675,1053
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2624,3,52,375,1,1,1,183,638,15,653,973
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2625,0,12,195,3,2,0,64,280,0,280,385
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2626,0,2,178,0,5,0,60,253,6,259,418
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2627,1,0,135,1,0,0,29,169,1,170,310
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2628,0,6,157,0,3,0,38,210,2,212,308
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2629,0,2,190,0,0,1,55,250,0,250,322
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2630,0,4,185,0,0,0,120,311,5,316,413
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2631,0,20,152,1,2,1,65,245,6,251,350
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2632,1,9,360,1,0,0,132,518,4,522,686
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2633,0,10,146,0,3,0,39,206,8,214,371
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2634,1,6,174,1,1,1,166,357,9,366,518
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2635,0,8,120,1,0,1,205,342,3,345,442
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2636,5,31,493,1,3,4,368,918,11,929,1330
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2637,0,16,96,0,2,0,119,242,3,245,304
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2638,0,20,133,0,0,1,145,306,11,317,462
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2639,2,0,295,0,9,1,171,487,11,498,702
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2640,4,40,254,2,0,2,397,716,5,721,1009
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2641,3,25,778,1,5,1,638,1476,23,1499,2051
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2642,4,20,421,2,0,4,553,1024,12,1037,1423
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2643,1,22,284,1,8,3,364,689,12,701,939
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2644,3,24,70,0,0,0,33,133,0,133,174
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2645,1,5,83,0,3,0,37,133,2,135,215
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2646,0,9,71,1,3,0,112,204,5,209,298
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2647,0,5,124,1,2,2,151,294,2,296,409
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2648,1,7,94,1,2,1,166,279,3,282,486
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2649,0,13,52,0,1,0,30,100,1,101,152
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2650,1,0,0,0,0,1,83,236,3,239,366
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2651,2,41,194,3,1,1,230,482,10,492,701
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2652,3,9,75,0,0,0,35,122,3,125,182
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2653,0,6,156,1,2,0,54,225,3,228,326
12,GUERRERO,12,69,LA UNION DE ISIDORO MONTES DE OCA,2654,10,83,546,3,9,11,630,1333,25,1358,2055
12,GUERRERO,13,40,JUAN R. ESCUDERO,1654,3,225,247,24,104,8,414,1076,35,1111,1751
12,GUERRERO,13,40,JUAN R. ESCUDERO,1655,2,124,78,8,94,2,282,622,19,641,1012
12,GUERRERO,13,40,JUAN R. ESCUDERO,1656,8,267,114,9,47,3,403,876,19,895,1446
12,GUERRERO,13,40,JUAN R. ESCUDERO,1657,1,174,70,2,49,2,344,652,11,663,978
12,GUERRERO,13,40,JUAN R. ESCUDERO,1658,1,116,39,0,28,1,207,400,11,411,640
12,GUERRERO,13,40,JUAN R. ESCUDERO,1659,2,170,86,10,85,5,306,697,29,726,1208
12,GUERRERO,13,40,JUAN R. ESCUDERO,1660,1,156,94,9,53,0,289,640,23,663,1087
12,GUERRERO,13,40,JUAN R. ESCUDERO,1661,2,150,49,5,19,3,297,547,20,567,883
12,GUERRERO,13,40,JUAN R. ESCUDERO,1662,6,155,92,6,35,2,110,426,16,442,689
12,GUERRERO,13,40,JUAN R. ESCUDERO,1663,2,272,68,6,25,1,52,428,12,440,549
12,GUERRERO,13,40,JUAN R. ESCUDERO,1664,1,122,54,3,20,0,142,363,10,373,530
12,GUERRERO,13,40,JUAN R. ESCUDERO,1665,2,193,139,17,89,4,223,707,21,728,1028
12,GUERRERO,13,40,JUAN R. ESCUDERO,1666,2,229,129,5,34,0,68,475,19,494,642
12,GUERRERO,13,40,JUAN R. ESCUDERO,1667,1,219,162,8,60,3,131,591,22,613,810
12,GUERRERO,13,40,JUAN R. ESCUDERO,1668,0,97,98,1,27,2,51,286,24,310,426
12,GUERRERO,13,40,JUAN R. ESCUDERO,1669,1,79,62,2,5,1,79,234,19,253,324
12,GUERRERO,13,40,JUAN R. ESCUDERO,1670,1,116,41,9,24,4,92,301,6,307,430
12,GUERRERO,13,40,JUAN R. ESCUDERO,1671,0,18,23,0,3,0,39,83,6,89,114
12,GUERRERO,13,40,JUAN R. ESCUDERO,1672,1,58,20,1,16,1,66,164,4,168,200
12,GUERRERO,13,40,JUAN R. ESCUDERO,1673,0,17,26,0,8,0,53,106,1,107,125
12,GUERRERO,13,40,JUAN R. ESCUDERO,1674,1,349,97,6,87,7,346,912,15,927,1304
12,GUERRERO,13,40,JUAN R. ESCUDERO,1675,3,84,29,0,7,0,58,190,10,200,253
12,GUERRERO,13,40,JUAN R. ESCUDERO,1676,5,310,204,4,107,6,265,963,61,1024,1424
12,GUERRERO,13,54,SAN MARCOS,2041,26,164,108,15,80,16,211,642,47,689,1166
12,GUERRERO,13,54,SAN MARCOS,2042,12,95,60,0,16,5,136,336,11,347,507
12,GUERRERO,13,54,SAN MARCOS,2043,37,92,99,3,19,6,220,507,27,534,858
12,GUERRERO,13,54,SAN MARCOS,2044,24,151,107,10,23,9,294,644,34,678,1042
12,GUERRERO,13,54,SAN MARCOS,2045,6,133,61,9,12,19,327,585,11,596,810
12,GUERRERO,13,54,SAN MARCOS,2046,34,188,116,23,23,2,333,748,51,799,1187
