ID ESTADO,NOMBRE_ESTADO,DISTRITO LOCAL,CLAVE MUNICIPIO,MUNICIPIO,SECCION,PAN,PRI,PRD,PT,PVEM,MC,MORENA,VOTOS VALIDOS,VOTOS NULOS,TOTAL VOTOS,LISTA NOMINAL
12,GUERRERO,13,54,SAN MARCOS,2090,5,109,68,5,127,4,85,406,23,429,705
12,GUERRERO,13,54,SAN MARCOS,2091,5,139,99,21,88,10,57,436,15,451,628
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2092,5,18,156,0,0,1,86,274,13,287,421
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2093,3,37,344,1,1,3,99,495,6,501,789
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2094,2,74,271,1,0,2,273,634,11,645,972
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2095,2,26,188,2,0,3,115,340,6,346,487
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2096,0,13,127,0,0,2,71,222,36,258,468
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2097,1,34,300,13,4,3,127,491,20,511,816
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2098,1,4,42,0,0,0,24,71,2,73,117
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2099,3,2,39,1,0,0,62,112,5,117,195
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2100,2,13,103,1,4,1,85,215,9,224,389
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2101,2,23,185,5,4,2,224,458,31,489,976
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2102,0,42,82,1,1,2,101,240,7,247,394
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2103,0,4,78,0,0,0,24,109,7,116,150
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2104,1,6,201,0,0,0,171,386,13,399,543
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2105,2,9,114,0,0,1,42,171,2,173,305
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2109,0,5,74,0,1,1,11,96,2,98,110
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2110,0,0,45,0,0,0,64,110,4,114,241
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2111,1,0,64,0,0,0,30,97,2,99,119
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2113,1,1,42,0,0,43,1,91,3,94,138
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2114,1,7,82,2,0,1,42,139,3,142,211
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2115,0,1,127,1,0,0,2,131,2,133,169
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2116,3,16,255,3,4,5,51,341,25,366,458
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2117,25,18,141,0,0,4,114,307,11,318,318
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2118,0,3,279,1,0,0,2,285,1,286,303
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2119,0,31,63,0,1,0,41,139,5,144,228
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2120,0,0,118,0,1,0,11,130,0,130,158
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2121,1,8,95,1,3,2,64,176,4,180,210
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2122,1,0,283,3,0,0,54,342,5,347,378
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2123,1,4,198,0,2,2,52,263,8,271,306
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2124,0,15,73,0,0,1,5,96,2,98,189
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2125,0,12,209,1,0,2,35,259,3,262,312
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2127,0,0,204,0,0,0,2,206,0,206,207
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2128,0,0,151,0,0,0,0,151,0,151,178
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2129,0,9,86,0,1,0,83,187,6,193,374
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2130,0,2,634,0,0,0,75,711,23,734,749
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2131,2,62,143,5,4,1,70,295,2,297,587
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2132,0,0,451,0,1,1,30,483,0,483,508
12,GUERRERO,17,55,SAN MIGUEL TOTOLAPAN,2133,4,19,536,2,4,1,64,636,11,647,806
12,GUERRERO,21,56,TAXCO DE ALARCON,2134,177,121,23,9,25,16,182,695,14,709,1398
12,GUERRERO,21,56,TAXCO DE ALARCON,2135,149,86,27,6,35,17,259,684,29,713,1263
12,GUERRERO,21,56,TAXCO DE ALARCON,2136,257,196,39,7,44,17,313,1028,50,1078,2163
12,GUERRERO,21,56,TAXCO DE ALARCON,2137,187,144,31,8,44,18,322,1044,49,1093,1992
12,GUERRERO,21,56,TAXCO DE ALARCON,2138,173,125,28,3,45,13,239,756,25,781,1356
12,GUERRERO,21,56,TAXCO DE ALARCON,2139,181,113,33,19,33,18,295,843,23,866,1410
12,GUERRERO,21,56,TAXCO DE ALARCON,2140,278,169,39,13,38,14,356,1122,37,1159,1811
12,GUERRERO,21,56,TAXCO DE ALARCON,2141,140,68,17,5,30,7,166,527,18,546,824
12,GUERRERO,21,56,TAXCO DE ALARCON,2142,229,187,25,10,34,29,326,1028,27,1055,1691
12,GUERRERO,21,56,TAXCO DE ALARCON,2143,88,60,15,6,19,10,187,456,16,472,726
12,GUERRERO,21,56,TAXCO DE ALARCON,2144,103,62,11,2,15,6,126,395,12,407,630
12,GUERRERO,21,56,TAXCO DE ALARCON,2145,117,100,9,11,24,10,229,614,23,637,1238
12,GUERRERO,21,56,TAXCO DE ALARCON,2146,97,91,11,12,31,8,157,497,28,525,1021
12,GUERRERO,21,56,TAXCO DE ALARCON,2147,172,145,33,17,26,23,240,797,35,833,1633
12,GUERRERO,21,56,TAXCO DE ALARCON,2148,192,207,30,17,61,20,265,989,46,1035,2114
12,GUERRERO,21,56,TAXCO DE ALARCON,2149,167,91,21,9,61,10,168,633,27,660,1066
12,GUERRERO,21,56,TAXCO DE ALARCON,2150,69,77,10,5,19,7,120,360,4,364,575
12,GUERRERO,21,56,TAXCO DE ALARCON,2151,139,111,18,2,20,4,100,461,21,482,730
12,GUERRERO,21,56,TAXCO DE ALARCON,2152,184,114,24,11,27,15,175,659,26,685,596
12,GUERRERO,21,56,TAXCO DE ALARCON,2153,207,160,38,12,51,16,208,830,45,875,1495
12,GUERRERO,21,56,TAXCO DE ALARCON,2154,129,68,17,5,18,9,151,516,22,538,823
12,GUERRERO,21,56,TAXCO DE ALARCON,2155,339,139,32,9,41,19,304,1051,31,1082,1767
12,GUERRERO,21,56,TAXCO DE ALARCON,2156,87,51,14,2,17,11,157,404,12,416,712
12,GUERRERO,21,56,TAXCO DE ALARCON,2157,79,30,10,4,18,8,98,310,5,315,557
12,GUERRERO,21,56,TAXCO DE ALARCON,2158,156,135,28,6,16,18,248,725,28,754,1341
12,GUERRERO,21,56,TAXCO DE ALARCON,2159,167,125,31,15,32,15,269,781,25,806,1485
12,GUERRERO,21,56,TAXCO DE ALARCON,2160,131,90,14,6,32,19,261,704,20,724,1473
12,GUERRERO,21,56,TAXCO DE ALARCON,2161,234,143,23,9,40,19,285,932,50,982,2112
12,GUERRERO,21,56,TAXCO DE ALARCON,2162,215,91,26,7,27,7,173,722,27,749,1370
12,GUERRERO,21,56,TAXCO DE ALARCON,2163,38,17,5,1,11,4,70,178,9,189,338
12,GUERRERO,21,56,TAXCO DE ALARCON,2165,5,30,8,4,4,7,158,385,34,419,510
12,GUERRERO,21,56,TAXCO DE ALARCON,2166,9,61,15,4,16,16,80,620,32,652,930
12,GUERRERO,21,56,TAXCO DE ALARCON,2167,18,60,10,0,25,9,65,366,7,373,523
12,GUERRERO,21,56,TAXCO DE ALARCON,2168,108,258,20,10,78,14,161,885,39,924,1447
12,GUERRERO,21,56,TAXCO DE ALARCON,2169,111,289,41,27,57,39,156,1646,65,1711,2396
12,GUERRERO,21,56,TAXCO DE ALARCON,2170,6,6,4,3,2,1,5,91,4,95,161
12,GUERRERO,21,56,TAXCO DE ALARCON,2173,0,7,3,50,3,1,2,156,9,165,268
12,GUERRERO,21,56,TAXCO DE ALARCON,2174,1,2,2,14,2,0,15,59,10,69,139
12,GUERRERO,21,56,TAXCO DE ALARCON,2175,9,4,1,11,2,1,45,213,16,229,325
12,GUERRERO,21,56,TAXCO DE ALARCON,2176,8,3,6,2,4,6,24,102,4,106,172
12,GUERRERO,21,56,TAXCO DE ALARCON,2177,62,131,48,5,17,9,80,458,19,477,821
12,GUERRERO,21,56,TAXCO DE ALARCON,2178,20,27,16,6,7,3,40,253,14,267,371
12,GUERRERO,21,56,TAXCO DE ALARCON,2179,12,47,1,4,11,7,54,234,5,239,363
12,GUERRERO,21,56,TAXCO DE ALARCON,2180,31,109,10,6,35,12,57,590,22,612,940
12,GUERRERO,21,56,TAXCO DE ALARCON,2181,5,232,4,0,1,7,5,451,16,483,436
12,GUERRERO,21,56,TAXCO DE ALARCON,2182,86,133,52,7,37,23,87,533,29,562,1136
12,GUERRERO,21,56,TAXCO DE ALARCON,2183,70,112,27,2,32,22,110,453,19,472,964
12,GUERRERO,21,56,TAXCO DE ALARCON,2184,13,18,15,10,32,14,30,297,13,311,491
12,GUERRERO,21,56,TAXCO DE ALARCON,2185,17,13,8,32,7,3,9,188,7,195,373
12,GUERRERO,21,56,TAXCO DE ALARCON,2186,3,13,2,6,3,6,15,98,6,104,157
12,GUERRERO,21,56,TAXCO DE ALARCON,2187,11,15,6,21,9,11,8,132,12,144,198
12,GUERRERO,21,56,TAXCO DE ALARCON,2188,1,0,0,0,0,0,4,96,0,96,120
12,GUERRERO,21,56,TAXCO DE ALARCON,2189,6,4,4,1,3,6,4,92,2,94,132
12,GUERRERO,21,56,TAXCO DE ALARCON,2190,3,15,2,0,3,1,10,139,5,144,202
12,GUERRERO,21,56,TAXCO DE ALARCON,2191,124,139,126,77,38,85,97,752,31,784,1780
12,GUERRERO,21,56,TAXCO DE ALARCON,2192,34,18,9,6,18,25,71,201,12,213,362
12,GUERRERO,21,56,TAXCO DE ALARCON,2193,52,62,57,6,24,15,98,355,19,374,706
12,GUERRERO,21,56,TAXCO DE ALARCON,2194,77,37,21,6,13,8,46,360,9,369,541
12,GUERRERO,21,56,TAXCO DE ALARCON,2195,140,251,146,11,107,38,386,1283,53,1337,2212
12,GUERRERO,21,56,TAXCO DE ALARCON,2196,64,115,62,7,64,31,145,594,22,616,1134
12,GUERRERO,21,56,TAXCO DE ALARCON,2197,44,27,19,1,18,7,63,245,16,261,534
12,GUERRERO,21,56,TAXCO DE ALARCON,2198,32,55,34,1,29,22,53,290,8,298,567
12,GUERRERO,21,56,TAXCO DE ALARCON,2199,27,81,75,3,19,11,95,349,14,363,539
12,GUERRERO,21,56,TAXCO DE ALARCON,2200,23,37,45,6,18,7,60,213,11,224,332
12,GUERRERO,21,56,TAXCO DE ALARCON,2201,60,130,38,28,15,18,42,364,14,378,745
12,GUERRERO,21,56,TAXCO DE ALARCON,2202,4,15,8,0,4,3,4,62,3,65,106
12,GUERRERO,21,56,TAXCO DE ALARCON,2203,76,213,85,26,8,14,84,547,17,564,1181
12,GUERRERO,21,56,TAXCO DE ALARCON,2204,19,88,28,14,4,6,40,214,10,224,485
12,GUERRERO,21,56,TAXCO DE ALARCON,2205,120,115,40,14,22,17,266,636,27,663,1211
12,GUERRERO,21,56,TAXCO DE ALARCON,2206,123,86,91,1,21,6,168,553,26,579,1017
12,GUERRERO,21,56,TAXCO DE ALARCON,2207,112,131,111,5,34,10,231,694,34,728,1341
12,GUERRERO,21,56,TAXCO DE ALARCON,2208,248,542,18,17,153,9,119,1166,99,1265,2348
12,GUERRERO,21,56,TAXCO DE ALARCON,2209,117,228,66,3,64,15,137,702,22,725,1018
12,GUERRERO,21,56,TAXCO DE ALARCON,2210,98,248,6,3,70,3,43,496,23,519,846
12,GUERRERO,21,56,TAXCO DE ALARCON,2211,40,82,53,3,16,2,61,277,13,290,541
12,GUERRERO,21,56,TAXCO DE ALARCON,2212,8,32,8,2,1,0,27,82,5,87,282
12,GUERRERO,21,56,TAXCO DE ALARCON,2213,136,96,13,4,9,2,47,321,12,333,755
12,GUERRERO,21,56,TAXCO DE ALARCON,2214,31,24,2,1,0,1,2,64,7,71,119
12,GUERRERO,21,56,TAXCO DE ALARCON,2215,32,79,63,6,2,5,77,282,10,292,609
12,GUERRERO,21,56,TAXCO DE ALARCON,2216,39,53,2,0,3,1,20,121,5,126,292
12,GUERRERO,21,56,TAXCO DE ALARCON,2217,40,100,36,2,1,1,16,198,4,202,422
12,GUERRERO,21,56,TAXCO DE ALARCON,2218,48,52,10,2,4,3,64,196,1,197,419
12,GUERRERO,21,56,TAXCO DE ALARCON,2219,77,17,59,0,15,3,16,191,10,201,353
12,GUERRERO,21,56,TAXCO DE ALARCON,2220,37,106,2,1,0,0,10,156,4,160,298
12,GUERRERO,21,56,TAXCO DE ALARCON,2221,71,14,0,3,1,3,21,118,4,122,259
12,GUERRERO,21,56,TAXCO DE ALARCON,2222,247,159,91,18,43,94,194,989,40,1029,1905
12,GUERRERO,13,57,TECOANAPA,2223,123,83,62,21,468,26,419,1262,58,1320,1726
12,GUERRERO,13,57,TECOANAPA,2224,81,68,53,34,403,25,470,1227,52,1279,1735
12,GUERRERO,13,57,TECOANAPA,2225,10,40,24,35,151,3,57,329,23,352,433
12,GUERRERO,13,57,TECOANAPA,2226,40,15,10,30,155,1,35,295,26,321,413
12,GUERRERO,13,57,TECOANAPA,2227,51,41,47,36,156,9,47,411,14,425,558
12,GUERRERO,13,57,TECOANAPA,2228,50,34,38,55,174,7,52,427,23,450,576
12,GUERRERO,13,57,TECOANAPA,2229,87,26,14,38,123,5,30,337,16,353,463
12,GUERRERO,13,57,TECOANAPA,2230,13,21,29,31,103,2,21,231,10,241,340
12,GUERRERO,13,57,TECOANAPA,2231,24,52,94,34,232,10,105,713,38,751,1029
12,GUERRERO,13,57,TECOANAPA,2232,60,54,117,54,261,9,100,929,66,995,1415
12,GUERRERO,13,57,TECOANAPA,2233,171,51,16,33,417,0,47,747,25,772,1058
12,GUERRERO,13,57,TECOANAPA,2234,92,13,66,33,376,9,150,766,45,811,1070
12,GUERRERO,13,57,TECOANAPA,2235,100,44,22,13,238,5,103,557,52,609,963
12,GUERRERO,13,57,TECOANAPA,2236,66,30,9,15,135,2,139,419,22,441,601
12,GUERRERO,13,57,TECOANAPA,2237,105,64,45,83,363,3,190,929,73,1002,1421
12,GUERRERO,13,57,TECOANAPA,2238,206,45,41,24,422,11,264,1043,65,1110,1420
12,GUERRERO,13,57,TECOANAPA,2239,36,313,35,27,355,8,146,938,36,974,1299
12,GUERRERO,13,57,TECOANAPA,2240,227,36,63,29,225,7,130,781,55,836,1069
12,GUERRERO,13,57,TECOANAPA,2241,70,72,30,61,449,9,160,916,42,958,1306
12,GUERRERO,13,57,TECOANAPA,2242,57,58,40,23,171,6,133,527,32,559,706
12,GUERRERO,13,57,TECOANAPA,2243,38,65,37,22,89,7,100,383,30,413,554
12,GUERRERO,13,57,TECOANAPA,2244,68,43,20,79,284,11,272,807,56,863,1202
12,GUERRERO,13,57,TECOANAPA,2245,40,45,3,36,96,4,25,268,27,295,400
12,GUERRERO,13,57,TECOANAPA,2246,15,12,8,28,59,4,50,198,21,219,296
12,GUERRERO,13,57,TECOANAPA,2247,137,49,63,382,336,15,164,1246,78,1324,1978
12,GUERRERO,13,57,TECOANAPA,2248,40,93,30,78,155,8,145,572,53,625,846
12,GUERRERO,13,57,TECOANAPA,2249,142,125,32,99,241,4,34,709,31,740,1034
12,GUERRERO,13,57,TECOANAPA,2250,58,79,21,49,144,3,55,442,26,468,688
12,GUERRERO,13,57,TECOANAPA,2251,26,36,12,51,35,3,29,200,4,204,391
12,GUERRERO,13,57,TECOANAPA,2252,41,62,34,23,100,3,54,328,17,345,472
12,GUERRERO,13,57,TECOANAPA,2253,11,27,5,12,64,3,20,162,18,180,241
12,GUERRERO,13,57,TECOANAPA,2254,68,48,23,42,107,19,37,397,30,428,545
12,GUERRERO,13,57,TECOANAPA,2255,49,85,12,29,111,16,40,347,16,363,486
12,GUERRERO,13,57,TECOANAPA,2256,17,8,7,16,88,2,69,221,11,232,290
12,GUERRERO,13,57,TECOANAPA,2257,65,24,26,85,306,8,118,664,42,706,1012
12,GUERRERO,13,57,TECOANAPA,2258,6,58,12,23,68,2,23,239,14,253,333
12,GUERRERO,13,57,TECOANAPA,2259,67,28,21,18,89,2,23,254,9,263,337
12,GUERRERO,13,57,TECOANAPA,2260,39,32,13,16,70,1,15,186,5,191,276
12,GUERRERO,13,57,TECOANAPA,2261,1,22,1,9,52,0,15,116,13,129,170
12,GUERRERO,10,58,TECPAN DE GALEANA,2262,2,121,215,14,29,10,490,958,19,977,1899
12,GUERRERO,10,58,TECPAN DE GALEANA,2263,3,107,231,9,24,0,314,707,19,726,1117
12,GUERRERO,10,58,TECPAN DE GALEANA,2264,0,122,316,15,23,4,419,924,23,948,1493
12,GUERRERO,10,58,TECPAN DE GALEANA,2265,8,156,324,25,25,7,662,1248,36,1284,2278
12,GUERRERO,10,58,TECPAN DE GALEANA,2266,4,96,251,10,13,7,398,805,14,819,1371
12,GUERRERO,10,58,TECPAN DE GALEANA,2267,2,164,300,5,12,0,302,821,18,839,1418
12,GUERRERO,10,58,TECPAN DE GALEANA,2268,6,161,245,9,24,5,388,862,20,882,1401
12,GUERRERO,10,58,TECPAN DE GALEANA,2269,2,238,475,7,26,4,622,1431,34,1465,2619
12,GUERRERO,10,58,TECPAN DE GALEANA,2270,9,197,275,10,17,3,422,970,24,994,1422
12,GUERRERO,10,58,TECPAN DE GALEANA,2271,2,125,195,10,13,2,376,746,19,765,1324
12,GUERRERO,10,58,TECPAN DE GALEANA,2272,1,90,134,5,24,2,265,533,11,544,963
12,GUERRERO,10,58,TECPAN DE GALEANA,2273,2,59,129,5,5,4,168,390,9,399,877
12,GUERRERO,10,58,TECPAN DE GALEANA,2274,3,100,160,1,16,3,291,608,11,619,1030
12,GUERRERO,11,58,TECPAN DE GALEANA,2275,1,10,10,5,3,1,77,117,7,124,321
12,GUERRERO,11,58,TECPAN DE GALEANA,2276,1,30,51,0,12,2,150,252,8,260,677
12,GUERRERO,11,58,TECPAN DE GALEANA,2277,4,29,203,0,3,0,59,304,0,304,440
12,GUERRERO,11,58,TECPAN DE GALEANA,2278,1,17,19,3,4,0,76,128,4,132,333
12,GUERRERO,11,58,TECPAN DE GALEANA,2279,3,30,147,19,15,0,156,386,8,394,570
12,GUERRERO,10,58,TECPAN DE GALEANA,2280,0,4,87,20,10,0,103,227,7,234,422
12,GUERRERO,11,58,TECPAN DE GALEANA,2281,0,31,47,4,4,4,72,170,5,175,251
12,GUERRERO,10,58,TECPAN DE GALEANA,2283,3,40,36,9,3,1,55,153,7,160,255
12,GUERRERO,11,58,TECPAN DE GALEANA,2284,0,7,37,0,1,0,30,77,4,81,144
12,GUERRERO,10,58,TECPAN DE GALEANA,2285,8,46,143,17,14,1,125,365,5,370,606
12,GUERRERO,11,58,TECPAN DE GALEANA,2286,4,61,181,0,10,1,178,441,6,447,603
12,GUERRERO,11,49,PETATLAN,2287,1,124,29,0,0,0,32,194,1,195,195
12,GUERRERO,11,58,TECPAN DE GALEANA,2288,0,24,79,2,3,1,26,137,0,137,159
12,GUERRERO,11,58,TECPAN DE GALEANA,2289,0,43,31,3,0,1,100,189,1,190,442
12,GUERRERO,11,58,TECPAN DE GALEANA,2290,1,26,222,1,12,0,141,417,4,421,569
12,GUERRERO,11,58,TECPAN DE GALEANA,2291,1,5,33,2,5,1,85,137,3,140,136
12,GUERRERO,11,58,TECPAN DE GALEANA,2292,0,85,103,17,8,4,265,548,4,552,1000
12,GUERRERO,11,58,TECPAN DE GALEANA,2293,1,41,106,1,12,3,151,378,12,390,715
12,GUERRERO,11,58,TECPAN DE GALEANA,2294,1,44,72,2,8,3,124,305,6,311,516
12,GUERRERO,11,58,TECPAN DE GALEANA,2295,0,25,76,0,0,1,45,164,2,166,189
12,GUERRERO,11,58,TECPAN DE GALEANA,2296,0,19,116,0,4,0,14,155,4,159,180
12,GUERRERO,10,58,TECPAN DE GALEANA,2297,0,11,81,1,2,0,57,165,2,167,255
12,GUERRERO,10,58,TECPAN DE GALEANA,2298,0,34,105,1,2,0,48,197,9,206,330
12,GUERRERO,10,58,TECPAN DE GALEANA,2299,0,9,53,0,1,0,23,87,0,87,140
12,GUERRERO,10,58,TECPAN DE GALEANA,2300,2,39,106,2,19,2,127,324,19,343,483
12,GUERRERO,11,58,TECPAN DE GALEANA,2301,1,10,38,4,20,1,84,175,6,181,269
12,GUERRERO,11,58,TECPAN DE GALEANA,2302,2,40,125,5,21,3,167,381,12,393,888
12,GUERRERO,11,58,TECPAN DE GALEANA,2303,0,12,92,1,12,0,88,209,2,211,340
12,GUERRERO,11,58,TECPAN DE GALEANA,2304,2,52,179,10,21,1,252,540,7,547,1170
12,GUERRERO,11,58,TECPAN DE GALEANA,2305,0,41,92,4,16,3,223,394,3,397,790
12,GUERRERO,11,58,TECPAN DE GALEANA,2306,3,43,155,17,36,2,271,549,22,571,1035
12,GUERRERO,11,58,TECPAN DE GALEANA,2307,1,37,154,3,19,1,198,421,23,444,905
12,GUERRERO,11,58,TECPAN DE GALEANA,2308,4,45,193,3,29,3,273,577,13,590,1359
12,GUERRERO,11,58,TECPAN DE GALEANA,2309,7,78,116,2,17,3,149,385,9,394,750
12,GUERRERO,10,58,TECPAN DE GALEANA,2310,1,58,260,2,35,3,257,647,36,683,1347
12,GUERRERO,11,58,TECPAN DE GALEANA,2311,1,8,7,1,18,0,60,101,2,103,216
12,GUERRERO,11,58,TECPAN DE GALEANA,2312,0,12,78,0,6,1,93,196,2,198,323
12,GUERRERO,11,58,TECPAN DE GALEANA,2313,0,28,130,1,13,3,126,378,14,392,704
12,GUERRERO,10,58,TECPAN DE GALEANA,2314,1,21,90,6,1,1,43,168,5,173,266
12,GUERRERO,10,58,TECPAN DE GALEANA,2316,0,5,29,1,5,0,33,77,0,77,132
12,GUERRERO,10,58,TECPAN DE GALEANA,2317,2,80,68,1,11,0,109,279,6,285,462
12,GUERRERO,10,58,TECPAN DE GALEANA,2318,0,1,93,0,3,0,28,128,1,129,187
12,GUERRERO,10,58,TECPAN DE GALEANA,2319,0,34,166,9,5,0,197,430,22,452,678
12,GUERRERO,10,58,TECPAN DE GALEANA,2320,0,45,73,1,18,1,158,303,1,304,505
12,GUERRERO,10,58,TECPAN DE GALEANA,2321,0,41,58,3,14,0,134,262,12,274,557
12,GUERRERO,10,58,TECPAN DE GALEANA,2322,0,10,25,1,5,1,35,80,1,81,147
12,GUERRERO,10,58,TECPAN DE GALEANA,2323,0,85,103,2,38,2,268,525,7,532,1085
12,GUERRERO,10,58,TECPAN DE GALEANA,2324,0,80,78,1,7,2,247,427,9,436,728
12,GUERRERO,10,58,TECPAN DE GALEANA,2325,0,7,30,1,11,0,42,94,2,96,135
12,GUERRERO,10,58,TECPAN DE GALEANA,2326,1,89,160,2,13,3,362,650,36,686,1257
12,GUERRERO,10,58,TECPAN DE GALEANA,2327,0,73,127,2,7,2,281,504,8,512,864
12,GUERRERO,10,58,TECPAN DE GALEANA,2328,0,86,109,3,9,0,285,509,11,520,842
12,GUERRERO,10,58,TECPAN DE GALEANA,2329,2,46,43,2,4,0,49,157,9,166,232
12,GUERRERO,10,58,TECPAN DE GALEANA,2330,3,98,258,8,37,3,576,1006,23,1029,1569
12,GUERRERO,20,59,TELOLOAPAN,2331,2,31,141,185,10,9,180,628,36,664,1294
12,GUERRERO,20,59,TELOLOAPAN,2332,5,37,202,229,14,5,262,803,39,842,1502
12,GUERRERO,20,59,TELOLOAPAN,2333,4,54,199,196,15,12,264,817,30,848,1455
12,GUERRERO,20,59,TELOLOAPAN,2334,4,25,111,168,10,7,242,614,22,636,978
12,GUERRERO,20,59,TELOLOAPAN,2335,3,45,95,141,12,4,278,611,22,633,1048
12,GUERRERO,20,59,TELOLOAPAN,2336,4,32,116,148,4,4,198,542,23,566,935
12,GUERRERO,20,59,TELOLOAPAN,2337,10,44,145,147,12,5,214,630,25,655,832
12,GUERRERO,20,59,TELOLOAPAN,2338,4,45,119,118,12,5,256,594,33,629,1045
12,GUERRERO,20,59,TELOLOAPAN,2339,3,30,110,84,9,5,205,493,18,511,827
12,GUERRERO,20,59,TELOLOAPAN,2340,1,27,71,94,9,4,76,315,10,325,496
12,GUERRERO,20,59,TELOLOAPAN,2341,4,52,179,169,13,7,272,746,30,776,1308
12,GUERRERO,20,59,TELOLOAPAN,2342,5,38,275,233,11,12,313,939,44,983,1903
12,GUERRERO,20,59,TELOLOAPAN,2343,7,80,400,426,22,21,450,1506,58,1564,2884
12,GUERRERO,20,59,TELOLOAPAN,2344,0,24,88,97,8,7,153,411,16,427,763
12,GUERRERO,20,59,TELOLOAPAN,2345,1,35,180,115,9,7,137,520,21,541,1029
12,GUERRERO,20,59,TELOLOAPAN,2347,1,6,91,14,3,0,134,272,15,287,526
12,GUERRERO,20,59,TELOLOAPAN,2348,0,0,78,5,0,2,15,103,5,108,183
12,GUERRERO,20,59,TELOLOAPAN,2352,0,1,27,36,1,2,67,135,12,147,223
12,GUERRERO,20,59,TELOLOAPAN,2353,1,5,52,13,1,0,45,122,4,126,200
12,GUERRERO,20,59,TELOLOAPAN,2354,1,5,107,9,1,0,24,153,1,154,231
12,GUERRERO,20,59,TELOLOAPAN,2356,0,3,39,14,0,3,11,76,0,76,131
12,GUERRERO,20,59,TELOLOAPAN,2358,0,8,37,35,4,2,31,126,5,131,234
12,GUERRERO,20,59,TELOLOAPAN,2359,1,0,19,29,5,1,12,68,4,72,166
12,GUERRERO,20,59,TELOLOAPAN,2361,0,14,74,4,0,0,3,102,3,105,166
12,GUERRERO,20,59,TELOLOAPAN,2362,1,15,38,13,2,1,54,137,8,145,251
12,GUERRERO,20,59,TELOLOAPAN,2363,0,2,28,47,0,0,21,98,3,101,174
12,GUERRERO,20,59,TELOLOAPAN,2364,1,3,20,24,2,0,16,69,2,71,111
12,GUERRERO,20,59,TELOLOAPAN,2365,1,5,22,13,1,3,10,61,1,62,109
12,GUERRERO,20,59,TELOLOAPAN,2366,5,13,23,20,1,3,31,101,0,104,184
12,GUERRERO,20,59,TELOLOAPAN,2368,1,17,20,47,3,0,73,170,5,175,316
12,GUERRERO,20,59,TELOLOAPAN,2369,1,13,48,12,3,0,17,111,5,116,166
12,GUERRERO,20,59,TELOLOAPAN,2370,1,7,28,13,2,1,52,120,10,130,214
12,GUERRERO,20,59,TELOLOAPAN,2371,1,14,6,16,1,2,46,91,4,95,137
12,GUERRERO,20,59,TELOLOAPAN,2372,0,2,31,11,1,1,22,75,5,80,147
12,GUERRERO,20,59,TELOLOAPAN,2373,0,15,66,24,0,5,75,193,10,203,296
12,GUERRERO,20,59,TELOLOAPAN,2374,0,16,33,18,0,1,42,113,6,119,226
12,GUERRERO,20,59,TELOLOAPAN,2375,2,40,145,39,6,1,45,313,3,316,442
12,GUERRERO,20,59,TELOLOAPAN,2376,0,5,33,36,1,0,5,89,1,90,133
12,GUERRERO,20,59,TELOLOAPAN,2377,1,1,47,14,0,0,13,80,5,85,161
12,GUERRERO,20,59,TELOLOAPAN,2379,0,16,174,26,6,1,55,293,6,299,417
