ID_ESTADO,NOMBRE_ESTADO,DISTRITO LOCAL,CABECERA_DISTRITAL_LOCAL,MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IH,CG,PSM,PSG,CAND_IND1,CAND_IND2,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,PRD_MC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2314,1,2,58,49,0,1,1,2,49,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,170,0,1,171,252
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2316,1,1,24,46,0,0,2,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,94,0,20,114,131
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2317,1,4,114,80,0,1,10,2,109,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,0,333,0,19,352,457
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2318,1,0,21,45,0,4,0,1,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,14,106,176
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2319,1,4,130,120,0,2,0,4,127,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,0,0,403,0,23,426,659
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2320,1,4,118,120,0,1,7,2,44,12,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,315,0,15,330,508
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2321,1,7,71,125,0,2,13,2,63,7,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,299,0,11,310,517
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2322,1,1,19,12,0,1,1,15,36,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,99,0,4,103,143
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2323,2,19,201,109,0,9,6,6,226,3,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,593,0,34,627,1083
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2324,2,14,135,70,0,2,5,1,197,9,0,0,2,0,9,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,450,0,18,468,757
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2325,1,2,27,22,0,2,4,0,24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,86,0,0,86,136
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2326,2,8,251,197,0,7,26,4,121,39,0,0,0,11,4,0,0,0,0,0,0,0,3,1,0,2,0,3,0,0,677,0,22,699,1212
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2327,2,7,241,152,0,1,6,3,107,12,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,2,0,7,0,0,544,0,19,563,872
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2328,2,8,235,142,0,3,5,2,115,20,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,538,0,20,558,892
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2329,1,11,85,45,0,1,6,4,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,173,0,8,181,244
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2330,3,7,194,307,0,3,8,2,507,12,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1051,0,31,1082,1556
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2331,2,6,37,281,2,16,276,1,40,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,664,0,48,712,1251
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2332,2,8,27,376,8,15,312,3,82,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,843,0,54,897,1489
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2333,2,13,38,382,1,24,323,1,67,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,858,0,53,911,1383
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2334,2,14,30,241,3,25,245,1,59,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,625,0,43,668,966
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2335,2,5,25,266,5,17,298,3,74,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,700,0,34,734,1065
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2336,2,7,30,237,2,16,132,0,42,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,473,0,46,519,956
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2337,4,5,35,282,4,16,303,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,697,0,26,723,855
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2338,2,11,37,296,4,17,218,0,56,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,651,0,31,682,1039
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2339,2,7,30,232,8,14,187,1,32,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,519,0,24,543,855
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2340,1,4,9,139,0,11,132,1,18,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,327,0,23,350,495
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2341,2,10,37,319,3,15,319,0,41,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,753,4,59,816,1251
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2342,3,8,41,448,3,22,344,6,71,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,98,1052,1802
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2343,4,26,79,617,12,36,552,6,114,8,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1466,0,91,1557,2507
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2344,2,3,11,220,2,10,148,1,29,2,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,443,0,27,470,760
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2345,2,4,36,304,7,14,142,0,28,1,1,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,554,2,55,611,981
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2347,1,2,1,18,3,0,224,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,16,275,538
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2348,1,1,0,3,1,0,148,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,8,164,183
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2352,1,0,1,4,0,1,110,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,13,137,219
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2353,1,0,7,0,0,0,119,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,8,141,208
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2354,1,0,2,22,0,2,62,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,14,105,149
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2355,1,1,2,2,2,1,52,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,2,65,104
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2356,1,0,0,2,0,0,64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,6,74,142
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2358,1,4,0,23,0,6,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,123,0,5,128,231
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2359,1,0,0,33,0,6,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,4,79,182
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2361,1,0,1,26,2,3,48,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89,0,11,100,171
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2362,1,1,8,5,4,2,91,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,11,137,266
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2363,1,0,1,68,0,5,34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,9,127,200
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2364,1,1,1,37,0,4,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,3,70,116
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2365,1,0,1,36,0,1,21,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,0,8,76,114
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2366,1,0,3,16,2,1,97,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,8,133,208
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2368,1,0,24,83,0,0,70,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,7,198,328
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2369,1,0,12,13,1,1,68,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,3,103,179
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2370,1,1,4,29,0,3,64,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,10,118,202
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2371,1,0,28,12,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,94,0,1,95,128
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2372,1,0,17,42,0,9,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,0,5,91,152
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2373,1,0,3,5,0,1,101,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,1,116,215
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2374,1,0,4,14,1,1,67,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,18,122,220
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2375,1,5,25,57,1,4,113,0,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,17,244,435
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2376,1,1,0,83,0,3,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,5,108,156
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2377,1,1,25,37,0,3,23,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,7,101,169
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2379,1,1,18,113,1,3,86,5,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,10,260,465
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2380,1,1,17,44,0,7,23,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,0,5,106,222
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2381,1,1,12,44,0,6,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,0,7,82,171
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2382,1,1,7,89,3,11,54,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,25,199,333
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2383,1,5,15,89,0,1,16,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,6,155,218
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2384,1,0,23,34,1,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,5,75,134
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2385,2,4,81,190,3,8,61,1,26,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,382,0,38,420,790
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2386,1,2,47,83,0,3,36,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,13,201,344
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2387,1,3,38,97,3,2,102,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,266,0,20,286,439
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2388,1,3,4,103,4,4,70,0,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,32,245,420
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2389,1,3,4,66,21,1,63,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,4,165,313
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2390,1,1,1,7,6,2,98,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,25,149,261
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2391,1,3,24,77,2,2,58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,169,0,33,202,301
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2392,1,2,4,61,0,1,46,0,6,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,126,0,29,155,254
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2393,1,2,36,104,2,5,96,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,34,298,544
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2394,2,5,46,254,3,8,102,6,19,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,453,0,32,485,754
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2396,1,1,0,6,0,0,66,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3,83,136
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2397,2,4,18,433,8,10,91,4,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,604,0,87,691,1244
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2398,2,4,45,267,2,4,287,2,32,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,33,700,952
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2399,1,0,5,69,1,2,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114,0,11,125,181
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2400,1,1,0,6,0,0,42,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,4,58,102
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2401,1,1,2,42,2,3,51,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107,0,9,116,230
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2402,1,0,1,10,1,0,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,4,69,151
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2403,1,0,15,80,0,6,38,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,20,165,265
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2404,1,3,11,169,7,4,126,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,334,0,18,352,506
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2405,1,1,13,77,2,1,54,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,0,17,173,289
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2406,1,0,8,91,0,4,129,3,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,51,301,568
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2407,1,0,7,89,3,1,61,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,20,187,319
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2408,1,0,1,41,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,65,162
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2409,2,6,36,196,0,8,312,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,576,0,66,642,973
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2411,1,0,5,60,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,0,14,109,176
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2412,1,0,1,38,1,3,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,66,0,11,77,131
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2413,1,1,2,43,0,1,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,8,95,170
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2414,1,0,31,148,5,3,33,2,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1,49,290,475
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2415,1,0,3,122,5,1,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,175,0,26,201,351
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2416,1,1,4,38,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,5,94,117
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2418,1,1,17,213,2,4,169,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,24,446,644
12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2419,2,0,26,261,1,7,330,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,23,674,1034
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2420,2,281,246,24,1,5,88,15,80,0,2,3,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,755,0,19,774,1029
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2421,2,347,328,20,1,3,92,29,72,0,9,9,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,916,0,31,947,1333
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2422,1,106,245,2,0,2,42,11,29,0,4,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,449,0,14,463,579
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2423,3,306,459,14,7,4,142,15,69,0,1,28,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1067,0,40,1107,1598
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2424,2,115,237,6,1,3,112,5,41,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,536,0,14,550,782
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2425,2,334,252,4,1,2,44,1,42,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,688,0,24,712,1037
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2426,1,119,160,2,0,1,21,9,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,371,0,16,387,539
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2427,2,171,182,11,0,5,233,19,69,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,693,0,26,719,1007
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2428,1,112,97,8,0,1,10,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,8,255,377
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2429,1,132,165,1,0,3,51,14,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,393,0,23,416,577
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2430,2,99,156,1,1,0,187,15,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,33,530,792
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2431,1,98,184,12,0,2,34,4,16,0,19,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,376,0,7,383,533
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2432,1,57,47,1,1,3,22,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160,0,4,164,255
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2433,2,122,254,4,1,5,143,23,38,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,600,0,44,644,1103
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2434,2,262,196,8,3,2,100,29,58,0,1,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,669,0,38,707,1220
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2435,1,10,51,1,11,1,16,4,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,0,5,110,142
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2436,1,30,87,5,3,0,17,4,40,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196,0,11,207,307
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2437,1,133,94,2,5,2,44,26,53,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,390,0,20,410,673
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2438,2,163,149,3,4,1,102,2,107,0,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,545,0,14,559,827
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2439,2,123,230,11,8,2,100,44,53,0,60,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,639,0,28,667,1076
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2440,1,53,67,3,29,3,70,9,16,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,257,0,11,268,418
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2441,1,36,35,9,2,2,89,2,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,189,0,7,196,311
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2442,2,153,127,1,0,4,117,15,55,0,12,3,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,515,0,35,550,935
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2443,1,153,126,3,1,2,29,4,15,0,45,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,386,0,11,397,593
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2444,2,125,120,44,43,1,94,12,160,0,41,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,647,0,42,689,1144
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2445,2,156,144,7,11,5,67,27,33,0,11,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,467,0,46,513,970
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2446,2,162,171,32,76,1,165,47,70,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,752,0,51,803,1191
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,60,TEPECOACUILCO DE TRUJANO,2447,2,243,250,11,5,6,51,7,88,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,682,0,44,726,1495
